INCIDENT_NUMBER,OFFENSE_DESCRIPTION,SHOOTING,OCCURRED_ON_DATE,DAY_OF_WEEK,HOUR,STREET
202024185,FRAUD - IMPERSONATION,0,2020-03-18 14:00:00,Wednesday,14,CENTRE ST
202024184,FRAUD - CREDIT CARD / ATM FRAUD,0,2020-03-31 16:00:00,Tuesday,16,HYDE PARK AVE
202024184,FRAUD - CREDIT CARD / ATM FRAUD,0,2020-03-31 16:00:00,Tuesday,16,HYDE PARK AVE
202024184,FRAUD - CREDIT CARD / ATM FRAUD,0,2020-03-31 16:00:00,Tuesday,16,HYDE PARK AVE
202024184,FRAUD - CREDIT CARD / ATM FRAUD,0,2020-03-31 16:00:00,Tuesday,16,HYDE PARK AVE
202024183,SICK ASSIST,0,2020-03-31 18:41:00,Tuesday,18,NORWAY ST
202024183,SICK ASSIST,0,2020-03-31 18:41:00,Tuesday,18,NORWAY ST
202024183,SICK ASSIST,0,2020-03-31 18:41:00,Tuesday,18,NORWAY ST
202024183,SICK ASSIST,0,2020-03-31 18:41:00,Tuesday,18,NORWAY ST
202024183,SICK ASSIST,0,2020-03-31 18:41:00,Tuesday,18,NORWAY ST
202024182,AUTO THEFT,0,2020-03-31 19:00:00,Tuesday,19,
202024182,AUTO THEFT,0,2020-03-31 19:00:00,Tuesday,19,
202024182,AUTO THEFT,0,2020-03-31 19:00:00,Tuesday,19,
202024182,AUTO THEFT,0,2020-03-31 19:00:00,Tuesday,19,
202024182,AUTO THEFT,0,2020-03-31 19:00:00,Tuesday,19,
202024182,AUTO THEFT,0,2020-03-31 19:00:00,Tuesday,19,
202024182,AUTO THEFT,0,2020-03-31 19:00:00,Tuesday,19,
202024181,SICK ASSIST,0,2020-03-31 18:42:00,Tuesday,18,DUNREATH ST
202024180,VERBAL DISPUTE,0,2020-03-31 18:26:00,Tuesday,18,MOUNT CALVARY RD
202024180,VERBAL DISPUTE,0,2020-03-31 18:26:00,Tuesday,18,MOUNT CALVARY RD
202024180,VERBAL DISPUTE,0,2020-03-31 18:26:00,Tuesday,18,MOUNT CALVARY RD
202024180,VERBAL DISPUTE,0,2020-03-31 18:26:00,Tuesday,18,MOUNT CALVARY RD
202024179,ASSAULT - SIMPLE,0,2020-03-31 18:34:00,Tuesday,18,BATCHELDER ST
202024179,ASSAULT - SIMPLE,0,2020-03-31 18:34:00,Tuesday,18,BATCHELDER ST
202024178,VANDALISM,0,2020-03-30 19:00:00,Monday,19,NEW SUDBURY ST
202024178,VANDALISM,0,2020-03-30 19:00:00,Monday,19,NEW SUDBURY ST
202024178,VANDALISM,0,2020-03-30 19:00:00,Monday,19,NEW SUDBURY ST
202024178,VANDALISM,0,2020-03-30 19:00:00,Monday,19,NEW SUDBURY ST
202024177,PROPERTY - LOST/ MISSING,0,2020-03-31 16:00:00,Tuesday,16,H ST
202024177,PROPERTY - LOST/ MISSING,0,2020-03-31 16:00:00,Tuesday,16,H ST
202024177,PROPERTY - LOST/ MISSING,0,2020-03-31 16:00:00,Tuesday,16,H ST
202024177,PROPERTY - LOST/ MISSING,0,2020-03-31 16:00:00,Tuesday,16,H ST
202024175,ASSAULT - SIMPLE,0,2020-03-31 17:30:00,Tuesday,17,SALEM ST
202024175,ASSAULT - SIMPLE,0,2020-03-31 17:30:00,Tuesday,17,SALEM ST
202024175,ASSAULT - SIMPLE,0,2020-03-31 17:30:00,Tuesday,17,SALEM ST
202024175,ASSAULT - SIMPLE,0,2020-03-31 17:30:00,Tuesday,17,SALEM ST
202024174,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,0,2020-03-31 17:05:00,Tuesday,17,WASHINGTON ST
202024172,FIREARM/WEAPON - FOUND OR CONFISCATED,0,2020-03-31 17:57:00,Tuesday,17,JOSEPH ST
202024172,FIREARM/WEAPON - FOUND OR CONFISCATED,0,2020-03-31 17:57:00,Tuesday,17,JOSEPH ST
202024172,FIREARM/WEAPON - FOUND OR CONFISCATED,0,2020-03-31 17:57:00,Tuesday,17,JOSEPH ST
202024171,MISSING PERSON,0,2020-03-31 17:12:00,Tuesday,17,VIRGINIA ST
202024171,MISSING PERSON,0,2020-03-31 17:12:00,Tuesday,17,VIRGINIA ST
202024170,VANDALISM,0,2020-03-29 14:00:00,Sunday,14,HARRISON AVE
202024169,VERBAL DISPUTE,0,2020-03-31 17:21:00,Tuesday,17,RIVER ST
202024168,ASSAULT - SIMPLE,0,2020-03-31 17:50:00,Tuesday,17,COBDEN ST
202024168,ASSAULT - SIMPLE,0,2020-03-31 17:50:00,Tuesday,17,COBDEN ST
202024167,SICK ASSIST,0,2020-03-31 16:15:00,Tuesday,16,HOMER ST
202024167,SICK ASSIST,0,2020-03-31 16:15:00,Tuesday,16,HOMER ST
202024166,MISSING PERSON,0,2020-03-31 15:55:00,Tuesday,15,RITCHIE ST
202024166,MISSING PERSON,0,2020-03-31 15:55:00,Tuesday,15,RITCHIE ST
202024165,SICK ASSIST,0,2020-03-31 15:02:00,Tuesday,15,CENTRE ST
202024165,SICK ASSIST,0,2020-03-31 15:02:00,Tuesday,15,CENTRE ST
202024164,INVESTIGATE PERSON,0,2020-03-18 00:00:00,Wednesday,0,HYDE PARK AVE
202024162,INVESTIGATE PERSON,0,2020-03-31 00:10:00,Tuesday,0,HARRISON AVE
202024162,INVESTIGATE PERSON,0,2020-03-31 00:10:00,Tuesday,0,HARRISON AVE
202024161,SICK/INJURED/MEDICAL - POLICE,0,2020-03-31 14:30:00,Tuesday,14,HARRISON AVE
202024161,SICK/INJURED/MEDICAL - POLICE,0,2020-03-31 14:30:00,Tuesday,14,HARRISON AVE
202024160,SICK ASSIST,0,2020-03-31 16:17:00,Tuesday,16,TALBOT AVE
202024160,SICK ASSIST,0,2020-03-31 16:17:00,Tuesday,16,TALBOT AVE
202024160,SICK ASSIST,0,2020-03-31 16:17:00,Tuesday,16,TALBOT AVE
202024160,SICK ASSIST,0,2020-03-31 16:17:00,Tuesday,16,TALBOT AVE
202024159,VERBAL DISPUTE,0,2020-03-31 16:00:00,Tuesday,16,BREWER ST
202024159,VERBAL DISPUTE,0,2020-03-31 16:00:00,Tuesday,16,BREWER ST
202024159,VERBAL DISPUTE,0,2020-03-31 16:00:00,Tuesday,16,BREWER ST
202024159,VERBAL DISPUTE,0,2020-03-31 16:00:00,Tuesday,16,BREWER ST
202024157,SUDDEN DEATH,0,2020-03-31 15:48:00,Tuesday,15,CENTRE ST
202024156,MISSING PERSON - LOCATED,0,2020-03-31 15:55:00,Tuesday,15,RITCHIE ST
202024156,MISSING PERSON - LOCATED,0,2020-03-31 15:55:00,Tuesday,15,RITCHIE ST
202024156,MISSING PERSON - LOCATED,0,2020-03-31 15:55:00,Tuesday,15,RITCHIE ST
202024155,LANDLORD - TENANT,0,2020-03-31 16:10:00,Tuesday,16,MUNROE ST
202024155,LANDLORD - TENANT,0,2020-03-31 16:10:00,Tuesday,16,MUNROE ST
202024154,SICK/INJURED/MEDICAL - PERSON,0,2020-03-31 16:19:00,Tuesday,16,JOHN ELIOT SQ
202024153,VERBAL DISPUTE,0,2020-03-31 16:22:00,Tuesday,16,FAIRLAWN AVE
202024153,VERBAL DISPUTE,0,2020-03-31 16:22:00,Tuesday,16,FAIRLAWN AVE
202024153,VERBAL DISPUTE,0,2020-03-31 16:22:00,Tuesday,16,FAIRLAWN AVE
202024152,SICK/INJURED/MEDICAL - POLICE,0,2020-03-25 19:00:00,Wednesday,19,BLUE HILL AVE
202024131,INVESTIGATE PERSON,0,2020-03-31 14:12:00,Tuesday,14,HOME DEPOT
202024151,THREATS TO DO BODILY HARM,0,2020-03-31 16:04:00,Tuesday,16,JETTE CT
202024151,THREATS TO DO BODILY HARM,0,2020-03-31 16:04:00,Tuesday,16,JETTE CT
202024149,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024148,SICK/INJURED/MEDICAL - PERSON,0,2020-03-27 17:30:00,Friday,17,BLUE HILL AVE
202024147,VANDALISM,0,2020-03-28 12:00:00,Saturday,12,NEW SUDBURY ST
202024147,VANDALISM,0,2020-03-28 12:00:00,Saturday,12,NEW SUDBURY ST
202024147,VANDALISM,0,2020-03-28 12:00:00,Saturday,12,NEW SUDBURY ST
202024147,VANDALISM,0,2020-03-28 12:00:00,Saturday,12,NEW SUDBURY ST
202024147,VANDALISM,0,2020-03-28 12:00:00,Saturday,12,NEW SUDBURY ST
202024147,VANDALISM,0,2020-03-28 12:00:00,Saturday,12,NEW SUDBURY ST
202024147,VANDALISM,0,2020-03-28 12:00:00,Saturday,12,NEW SUDBURY ST
202024147,VANDALISM,0,2020-03-28 12:00:00,Saturday,12,NEW SUDBURY ST
202024147,VANDALISM,0,2020-03-28 12:00:00,Saturday,12,NEW SUDBURY ST
202024147,VANDALISM,0,2020-03-28 12:00:00,Saturday,12,NEW SUDBURY ST
202024147,VANDALISM,0,2020-03-28 12:00:00,Saturday,12,NEW SUDBURY ST
202024147,VANDALISM,0,2020-03-28 12:00:00,Saturday,12,NEW SUDBURY ST
202024147,VANDALISM,0,2020-03-28 12:00:00,Saturday,12,NEW SUDBURY ST
202024146,THREATS TO DO BODILY HARM,0,2020-03-31 14:00:00,Tuesday,14,WOOD AVE
202024146,THREATS TO DO BODILY HARM,0,2020-03-31 14:00:00,Tuesday,14,WOOD AVE
202024146,THREATS TO DO BODILY HARM,0,2020-03-31 14:00:00,Tuesday,14,WOOD AVE
202024146,THREATS TO DO BODILY HARM,0,2020-03-31 14:00:00,Tuesday,14,WOOD AVE
202024145,VANDALISM,0,2020-03-24 19:00:00,Tuesday,19,NEW SUDBURY ST
202024145,VANDALISM,0,2020-03-24 19:00:00,Tuesday,19,NEW SUDBURY ST
202024145,VANDALISM,0,2020-03-24 19:00:00,Tuesday,19,NEW SUDBURY ST
202024145,VANDALISM,0,2020-03-24 19:00:00,Tuesday,19,NEW SUDBURY ST
202024145,VANDALISM,0,2020-03-24 19:00:00,Tuesday,19,NEW SUDBURY ST
202024145,VANDALISM,0,2020-03-24 19:00:00,Tuesday,19,NEW SUDBURY ST
202024145,VANDALISM,0,2020-03-24 19:00:00,Tuesday,19,NEW SUDBURY ST
202024144,INVESTIGATE PROPERTY,0,2020-03-27 00:00:00,Friday,0,HYDE PARK AVE
202024144,INVESTIGATE PROPERTY,0,2020-03-27 00:00:00,Friday,0,HYDE PARK AVE
202024144,INVESTIGATE PROPERTY,0,2020-03-27 00:00:00,Friday,0,HYDE PARK AVE
202024144,INVESTIGATE PROPERTY,0,2020-03-27 00:00:00,Friday,0,HYDE PARK AVE
202024144,INVESTIGATE PROPERTY,0,2020-03-27 00:00:00,Friday,0,HYDE PARK AVE
202024142,VANDALISM,0,2020-03-29 16:15:00,Sunday,16,HARRISON AVE
202024142,VANDALISM,0,2020-03-29 16:15:00,Sunday,16,HARRISON AVE
202024142,VANDALISM,0,2020-03-29 16:15:00,Sunday,16,HARRISON AVE
202024141,INVESTIGATE PROPERTY,0,2020-03-31 15:31:00,Tuesday,15,MONMOUTH SQ
202024141,INVESTIGATE PROPERTY,0,2020-03-31 15:31:00,Tuesday,15,MONMOUTH SQ
202024141,INVESTIGATE PROPERTY,0,2020-03-31 15:31:00,Tuesday,15,MONMOUTH SQ
202024141,INVESTIGATE PROPERTY,0,2020-03-31 15:31:00,Tuesday,15,MONMOUTH SQ
202024140,FRAUD - IMPERSONATION,0,2020-03-11 00:00:00,Wednesday,0,HYDE PARK AVE
202024139,INVESTIGATE PERSON,0,2020-03-31 15:14:00,Tuesday,15,PRESENTATION RD
202024139,INVESTIGATE PERSON,0,2020-03-31 15:14:00,Tuesday,15,PRESENTATION RD
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024138,SICK/INJURED/MEDICAL - POLICE,0,2020-03-21 15:59:00,Saturday,15,W BROADWAY
202024136,SICK/INJURED/MEDICAL - POLICE,0,2020-03-31 15:50:00,Tuesday,15,WASHINGTON ST
202024135,VANDALISM,0,2020-03-27 12:00:00,Friday,12,HARRISON AVE
202024135,VANDALISM,0,2020-03-27 12:00:00,Friday,12,HARRISON AVE
202024135,VANDALISM,0,2020-03-27 12:00:00,Friday,12,HARRISON AVE
202024135,VANDALISM,0,2020-03-27 12:00:00,Friday,12,HARRISON AVE
202024134,MISSING PERSON,0,2020-03-30 15:30:00,Monday,15,PARIS ST
202024134,MISSING PERSON,0,2020-03-30 15:30:00,Monday,15,PARIS ST
202024132,VANDALISM,0,2020-03-31 14:00:00,Tuesday,14,BOWDOIN ST
202024132,VANDALISM,0,2020-03-31 14:00:00,Tuesday,14,BOWDOIN ST
202024131,INVESTIGATE PERSON,0,2020-03-31 14:12:00,Tuesday,14,HOME DEPOT
202024131,INVESTIGATE PERSON,0,2020-03-31 14:12:00,Tuesday,14,HOME DEPOT
202024131,INVESTIGATE PERSON,0,2020-03-31 14:12:00,Tuesday,14,HOME DEPOT
202024129,TOWED MOTOR VEHICLE,0,2020-03-31 12:50:00,Tuesday,12,PRINCE ST
202024128,ASSAULT - SIMPLE,0,2020-03-31 15:00:00,Tuesday,15,MALLET ST
202024127,SICK/INJURED/MEDICAL - PERSON,0,2020-03-31 14:53:00,Tuesday,14,DARTMOUTH ST
202024127,SICK/INJURED/MEDICAL - PERSON,0,2020-03-31 14:53:00,Tuesday,14,DARTMOUTH ST
202024126,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-29 10:00:00,Sunday,10,HARRISON AVE
202024126,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-29 10:00:00,Sunday,10,HARRISON AVE
202024126,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-29 10:00:00,Sunday,10,HARRISON AVE
202024126,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-29 10:00:00,Sunday,10,HARRISON AVE
202024126,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-29 10:00:00,Sunday,10,HARRISON AVE
202024126,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-29 10:00:00,Sunday,10,HARRISON AVE
202024125,ASSAULT - SIMPLE,0,2020-03-31 14:52:00,Tuesday,14,CAUSEWAY ST
202024125,ASSAULT - SIMPLE,0,2020-03-31 14:52:00,Tuesday,14,CAUSEWAY ST
202024124,SICK/INJURED/MEDICAL - POLICE,0,2020-03-01 15:18:00,Sunday,15,WASHINGTON ST
202024124,SICK/INJURED/MEDICAL - POLICE,0,2020-03-01 15:18:00,Sunday,15,WASHINGTON ST
202024124,SICK/INJURED/MEDICAL - POLICE,0,2020-03-01 15:18:00,Sunday,15,WASHINGTON ST
202024124,SICK/INJURED/MEDICAL - POLICE,0,2020-03-01 15:18:00,Sunday,15,WASHINGTON ST
202024124,SICK/INJURED/MEDICAL - POLICE,0,2020-03-01 15:18:00,Sunday,15,WASHINGTON ST
202024124,SICK/INJURED/MEDICAL - POLICE,0,2020-03-01 15:18:00,Sunday,15,WASHINGTON ST
202024123,VERBAL DISPUTE,0,2020-03-31 14:53:00,Tuesday,14,DUNCAN ST
202024123,VERBAL DISPUTE,0,2020-03-31 14:53:00,Tuesday,14,DUNCAN ST
202024123,VERBAL DISPUTE,0,2020-03-31 14:53:00,Tuesday,14,DUNCAN ST
202024123,VERBAL DISPUTE,0,2020-03-31 14:53:00,Tuesday,14,DUNCAN ST
202024122,VANDALISM,0,2020-03-30 16:30:00,Monday,16,DORCHESTER AVE
202024119,MISSING PERSON,0,2020-03-31 14:11:00,Tuesday,14,CEDAR ST
202024119,MISSING PERSON,0,2020-03-31 14:11:00,Tuesday,14,CEDAR ST
202024119,MISSING PERSON,0,2020-03-31 14:11:00,Tuesday,14,CEDAR ST
202024119,MISSING PERSON,0,2020-03-31 14:11:00,Tuesday,14,CEDAR ST
202024119,MISSING PERSON,0,2020-03-31 14:11:00,Tuesday,14,CEDAR ST
202024118,VERBAL DISPUTE,0,2020-03-31 14:33:00,Tuesday,14,TOWNSEND ST
202024115,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-29 00:00:00,Sunday,0,WASHINGTON ST
202024115,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-29 00:00:00,Sunday,0,WASHINGTON ST
202024114,LARCENY PURSE SNATCH - NO FORCE,0,2020-03-31 14:53:00,Tuesday,14,HARRISON AVE
202024114,LARCENY PURSE SNATCH - NO FORCE,0,2020-03-31 14:53:00,Tuesday,14,HARRISON AVE
202024114,LARCENY PURSE SNATCH - NO FORCE,0,2020-03-31 14:53:00,Tuesday,14,HARRISON AVE
202024114,LARCENY PURSE SNATCH - NO FORCE,0,2020-03-31 14:53:00,Tuesday,14,HARRISON AVE
202024113,LARCENY ALL OTHERS,0,2020-03-31 14:53:00,Tuesday,14,WASHINGTON ST
202024113,LARCENY ALL OTHERS,0,2020-03-31 14:53:00,Tuesday,14,WASHINGTON ST
202024113,LARCENY ALL OTHERS,0,2020-03-31 14:53:00,Tuesday,14,WASHINGTON ST
202024112,FIRE REPORT,0,2020-03-31 13:24:00,Tuesday,13,GLEASON ST
202024112,FIRE REPORT,0,2020-03-31 13:24:00,Tuesday,13,GLEASON ST
202024112,FIRE REPORT,0,2020-03-31 13:24:00,Tuesday,13,GLEASON ST
202024112,FIRE REPORT,0,2020-03-31 13:24:00,Tuesday,13,GLEASON ST
202024112,FIRE REPORT,0,2020-03-31 13:24:00,Tuesday,13,GLEASON ST
202024111,ROBBERY,0,2020-03-31 14:34:00,Tuesday,14,WINSTON RD
202024109,INVESTIGATE PROPERTY,0,2020-03-31 13:33:00,Tuesday,13,
202024109,INVESTIGATE PROPERTY,0,2020-03-31 13:33:00,Tuesday,13,
202024109,INVESTIGATE PROPERTY,0,2020-03-31 13:33:00,Tuesday,13,
202024108,SICK/INJURED/MEDICAL - POLICE,0,2020-03-18 00:00:00,Wednesday,0,WASHINGTON ST
202024108,SICK/INJURED/MEDICAL - POLICE,0,2020-03-18 00:00:00,Wednesday,0,WASHINGTON ST
202024108,SICK/INJURED/MEDICAL - POLICE,0,2020-03-18 00:00:00,Wednesday,0,WASHINGTON ST
202023515,PROPERTY - LOST/ MISSING,0,2020-03-28 15:20:00,Saturday,15,SUDBURY ST
202024107,DANGEROUS OR HAZARDOUS CONDITION,0,2020-03-25 12:00:00,Wednesday,12,WASHINGTON ST
202024106,VANDALISM,0,2020-03-30 06:25:00,Monday,6,HUNTINGTON AVE
202024106,VANDALISM,0,2020-03-30 06:25:00,Monday,6,HUNTINGTON AVE
202024106,VANDALISM,0,2020-03-30 06:25:00,Monday,6,HUNTINGTON AVE
202024105,SERVICE TO OTHER AGENCY,0,2020-03-31 13:27:00,Tuesday,13,SIDLAW RD
202024104,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024104,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024104,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024104,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024104,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024102,PROPERTY - LOST/ MISSING,0,2020-03-26 13:00:00,Thursday,13,CENTRE ST
202024101,M/V PLATES - LOST,0,2020-03-28 12:00:00,Saturday,12,ALEXANDER ST
202024101,M/V PLATES - LOST,0,2020-03-28 12:00:00,Saturday,12,ALEXANDER ST
202024101,M/V PLATES - LOST,0,2020-03-28 12:00:00,Saturday,12,ALEXANDER ST
202024101,M/V PLATES - LOST,0,2020-03-28 12:00:00,Saturday,12,ALEXANDER ST
202024101,M/V PLATES - LOST,0,2020-03-28 12:00:00,Saturday,12,ALEXANDER ST
202024101,M/V PLATES - LOST,0,2020-03-28 12:00:00,Saturday,12,ALEXANDER ST
202024100,INVESTIGATE PERSON,0,2020-03-31 13:30:00,Tuesday,13,BLUE HILL AVE
202024100,INVESTIGATE PERSON,0,2020-03-31 13:30:00,Tuesday,13,BLUE HILL AVE
202024098,ASSAULT - SIMPLE,0,2020-03-31 13:04:00,Tuesday,13,SYCAMORE ST
202024098,ASSAULT - SIMPLE,0,2020-03-31 13:04:00,Tuesday,13,SYCAMORE ST
202024098,ASSAULT - SIMPLE,0,2020-03-31 13:04:00,Tuesday,13,SYCAMORE ST
202024098,ASSAULT - SIMPLE,0,2020-03-31 13:04:00,Tuesday,13,SYCAMORE ST
202024097,GRAFFITI,0,2020-03-27 00:00:00,Friday,0,WASHINGTON ST
202024096,LARCENY SHOPLIFTING,0,2020-03-31 10:38:00,Tuesday,10,CORINTH ST
202024096,LARCENY SHOPLIFTING,0,2020-03-31 10:38:00,Tuesday,10,CORINTH ST
202024096,LARCENY SHOPLIFTING,0,2020-03-31 10:38:00,Tuesday,10,CORINTH ST
202024096,LARCENY SHOPLIFTING,0,2020-03-31 10:38:00,Tuesday,10,CORINTH ST
202024095,LARCENY THEFT OF BICYCLE,0,2020-03-27 08:55:00,Friday,8,MARINA PARK DR
202024095,LARCENY THEFT OF BICYCLE,0,2020-03-27 08:55:00,Friday,8,MARINA PARK DR
202024094,LICENSE PREMISE VIOLATION,0,2020-03-31 13:36:00,Tuesday,13,BOYLSTON ST
202024094,LICENSE PREMISE VIOLATION,0,2020-03-31 13:36:00,Tuesday,13,BOYLSTON ST
202024094,LICENSE PREMISE VIOLATION,0,2020-03-31 13:36:00,Tuesday,13,BOYLSTON ST
202024093,SICK/INJURED/MEDICAL - POLICE,0,2020-03-16 00:01:00,Monday,0,HYDE PARK AVE
202024093,SICK/INJURED/MEDICAL - POLICE,0,2020-03-16 00:01:00,Monday,0,HYDE PARK AVE
202024092,SICK/INJURED/MEDICAL - POLICE,0,2020-03-31 13:31:00,Tuesday,13,CENTRE ST
202024092,SICK/INJURED/MEDICAL - POLICE,0,2020-03-31 13:31:00,Tuesday,13,CENTRE ST
202024092,SICK/INJURED/MEDICAL - POLICE,0,2020-03-31 13:31:00,Tuesday,13,CENTRE ST
202024090,VANDALISM,0,2020-03-29 07:00:00,Sunday,7,NEW SUDBURY ST
202024090,VANDALISM,0,2020-03-29 07:00:00,Sunday,7,NEW SUDBURY ST
202024090,VANDALISM,0,2020-03-29 07:00:00,Sunday,7,NEW SUDBURY ST
202024089,LICENSE PREMISE VIOLATION,0,2020-03-31 13:20:00,Tuesday,13,BOYLSTON ST
202024089,LICENSE PREMISE VIOLATION,0,2020-03-31 13:20:00,Tuesday,13,BOYLSTON ST
202024089,LICENSE PREMISE VIOLATION,0,2020-03-31 13:20:00,Tuesday,13,BOYLSTON ST
202024089,LICENSE PREMISE VIOLATION,0,2020-03-31 13:20:00,Tuesday,13,BOYLSTON ST
202024089,LICENSE PREMISE VIOLATION,0,2020-03-31 13:20:00,Tuesday,13,BOYLSTON ST
202024087,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-30 13:00:00,Monday,13,HARRISON AVE
202024087,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-30 13:00:00,Monday,13,HARRISON AVE
202024087,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-30 13:00:00,Monday,13,HARRISON AVE
202024085,VERBAL DISPUTE,0,2020-03-31 11:20:00,Tuesday,11,WESTWIND RD
202024083,LARCENY SHOPLIFTING,0,2020-03-31 12:44:00,Tuesday,12,CORINTH ST
202024083,LARCENY SHOPLIFTING,0,2020-03-31 12:44:00,Tuesday,12,CORINTH ST
202024083,LARCENY SHOPLIFTING,0,2020-03-31 12:44:00,Tuesday,12,CORINTH ST
202024082,ASSAULT - AGGRAVATED,0,2020-03-31 12:23:00,Tuesday,12,MORELAND ST
202024082,ASSAULT - AGGRAVATED,0,2020-03-31 12:23:00,Tuesday,12,MORELAND ST
202024082,ASSAULT - AGGRAVATED,0,2020-03-31 12:23:00,Tuesday,12,MORELAND ST
202024082,ASSAULT - AGGRAVATED,0,2020-03-31 12:23:00,Tuesday,12,MORELAND ST
202024081,LARCENY THEFT OF BICYCLE,0,2020-03-31 13:06:00,Tuesday,13,HARRISON AVE
202024081,LARCENY THEFT OF BICYCLE,0,2020-03-31 13:06:00,Tuesday,13,HARRISON AVE
202024080,LARCENY THEFT FROM BUILDING,0,2020-03-31 12:27:00,Tuesday,12,SEAVERNS AVE
202024079,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024079,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024078,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024078,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024076,VERBAL DISPUTE,0,2020-03-31 12:22:00,Tuesday,12,SOUTH ST
202024076,VERBAL DISPUTE,0,2020-03-31 12:22:00,Tuesday,12,SOUTH ST
202024074,LICENSE PREMISE VIOLATION,0,2020-03-31 12:45:00,Tuesday,12,BLACKFAN ST
202024074,LICENSE PREMISE VIOLATION,0,2020-03-31 12:45:00,Tuesday,12,BLACKFAN ST
202024072,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-25 19:00:00,Wednesday,19,HARRISON AVE
202024072,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-25 19:00:00,Wednesday,19,HARRISON AVE
202024072,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-25 19:00:00,Wednesday,19,HARRISON AVE
202024071,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024071,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024071,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024071,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024071,VANDALISM,0,2020-03-30 17:00:00,Monday,17,NEW SUDBURY ST
202024070,LARCENY ALL OTHERS,0,2020-03-31 12:03:00,Tuesday,12,HILLSIDE ST
202024070,LARCENY ALL OTHERS,0,2020-03-31 12:03:00,Tuesday,12,HILLSIDE ST
202024070,LARCENY ALL OTHERS,0,2020-03-31 12:03:00,Tuesday,12,HILLSIDE ST
202024069,SICK/INJURED/MEDICAL - PERSON,0,2020-03-31 11:12:00,Tuesday,11,PETERBOROUGH ST
202024069,SICK/INJURED/MEDICAL - PERSON,0,2020-03-31 11:12:00,Tuesday,11,PETERBOROUGH ST
202024069,SICK/INJURED/MEDICAL - PERSON,0,2020-03-31 11:12:00,Tuesday,11,PETERBOROUGH ST
